lat,lon,ba_live_total,shannon_h_ba,n_species_live
34.1872,-84.0827,51.9988,1.2891,6.0000
32.2695,-90.3867,27.2689,1.3916,5.0000
44.5725,-87.6345,12.6330,0.0000,1.0000
46.6207,-114.7811,34.5984,1.4574,5.0000
44.0759,-123.8513,302.7971,0.1064,2.0000
30.4520,-90.2534,36.0049,0.6560,2.0000
43.1475,-122.5211,176.5798,0.8160,4.0000
44.1419,-72.6180,123.3518,1.2980,6.0000
43.8943,-110.3114,39.8600,0.6278,2.0000
29.2967,-81.8725,47.1929,0.9750,4.0000
38.8166,-113.5251,216.0339,0.1429,2.0000
46.6037,-87.9975,46.5212,1.3169,4.0000
34.4279,-84.1297,127.9724,1.6492,10.0000
31.3698,-94.1125,74.6950,0.6301,6.0000
40.5345,-84.3805,81.7680,1.2292,7.0000
32.0221,-87.0943,23.7042,1.1541,4.0000
33.7161,-94.3070,151.4544,0.4358,4.0000
30.5391,-83.3876,180.1136,1.3634,7.0000
44.0418,-71.7762,126.2897,1.5021,5.0000
39.4430,-81.8707,119.4051,1.5133,9.0000
48.1767,-94.9225,162.1446,0.7739,6.0000
43.8824,-122.5899,420.6988,0.3043,4.0000
40.3015,-75.7852,72.8195,0.5642,2.0000
44.7612,-88.4382,22.3366,1.3420,5.0000
45.2549,-91.4259,50.8104,1.3793,6.0000
37.6941,-79.6992,110.2791,1.7887,9.0000
39.4782,-105.4659,40.5816,0.8670,3.0000
37.9302,-82.2080,91.8582,1.4569,7.0000
47.6480,-94.0462,126.1797,1.1173,4.0000
30.3693,-86.0072,88.5849,0.7296,4.0000
34.1457,-110.3781,56.2198,0.5538,2.0000
40.9844,-74.2958,3.1080,0.0000,1.0000
46.6319,-92.3719,98.2067,1.6682,8.0000
45.2772,-89.1915,198.7131,1.3303,5.0000
36.6014,-76.0077,154.9405,1.3087,7.0000
40.6788,-120.5956,92.4590,0.0000,1.0000
44.9943,-71.5639,104.6932,1.5037,7.0000
32.1731,-82.2544,52.9949,0.7472,4.0000
32.5276,-84.3202,69.5143,0.5385,2.0000
47.0691,-95.3659,50.9765,0.6697,2.0000
46.4670,-93.9819,29.4646,0.7420,3.0000
34.6344,-91.7411,62.9420,2.1626,12.0000
30.1388,-84.5887,21.5023,0.7525,3.0000
41.9329,-80.6378,91.7359,1.1027,5.0000
47.3155,-116.4671,102.7908,1.3128,6.0000
35.4723,-83.9844,145.9556,1.8959,10.0000
34.4341,-110.8356,77.5702,0.3030,2.0000
42.6460,-103.3186,33.7404,0.0000,1.0000
37.9138,-90.6935,7.1576,0.8936,3.0000
36.5773,-83.3785,97.1619,1.5683,6.0000
31.1048,-92.7253,56.4392,1.8055,9.0000
38.6673,-79.2371,22.5884,0.5228,2.0000
37.8598,-77.9811,58.6165,1.8658,9.0000
27.7416,-80.8796,7.7779,0.6319,2.0000
41.2509,-76.3383,107.5738,1.0115,7.0000
37.7001,-91.6978,14.5994,1.5128,5.0000
46.8177,-104.5350,10.7139,0.0000,1.0000
33.7019,-79.2284,172.7261,1.8059,11.0000
45.6701,-91.2268,13.8143,0.6462,3.0000
34.7986,-84.9606,124.2825,1.3147,6.0000
45.7736,-87.9948,82.9359,1.8472,10.0000
37.9345,-91.3265,59.2330,1.3945,5.0000
29.2802,-82.8270,43.9240,0.1823,3.0000
31.5513,-85.2073,41.0398,0.5906,3.0000
44.0238,-110.5665,67.8027,0.0000,1.0000
33.0238,-106.3917,27.5557,0.0000,1.0000
31.7429,-86.4340,146.6427,0.2584,5.0000
46.1544,-88.8848,123.9105,1.1225,4.0000
45.9195,-88.8436,86.6277,1.9327,10.0000
38.9350,-85.8237,128.0619,2.0269,11.0000
45.2352,-90.9810,36.6910,0.9138,5.0000
46.0553,-86.4808,68.1359,0.9941,5.0000
38.7529,-86.1549,125.6490,2.0093,9.0000
48.9872,-99.7796,15.4879,0.0000,1.0000
41.5395,-79.1168,94.0822,0.6970,3.0000
32.2227,-99.6555,6.4444,0.5293,2.0000
33.2324,-108.4224,16.6062,0.0000,1.0000
47.6916,-113.6596,117.5689,1.0348,3.0000
42.1594,-120.8142,91.8751,1.1776,4.0000
29.3757,-81.7042,28.2337,0.5140,3.0000
33.2435,-92.4491,114.5027,1.6819,11.0000
46.4833,-90.1785,107.6440,1.7799,10.0000
47.4036,-123.8649,292.1175,0.6427,2.0000
45.6672,-69.5586,106.7434,1.2746,7.0000
46.4930,-86.6822,208.9392,1.5900,9.0000
46.9103,-92.5525,66.5493,0.4269,3.0000
46.3305,-86.2292,14.2482,0.6372,2.0000
46.8179,-116.4784,2.7639,0.0000,1.0000
35.7915,-77.7249,56.5532,1.4706,6.0000
32.8351,-87.0058,176.6623,1.9433,13.0000
36.4141,-94.5183,54.4347,1.5410,8.0000
45.3269,-84.5342,31.9652,1.1543,4.0000
40.5896,-79.6547,61.8863,0.6962,6.0000
30.7361,-89.3815,46.3171,1.4742,6.0000
31.5430,-86.9847,115.1095,1.3585,6.0000
32.3089,-94.1721,46.0450,1.2882,5.0000
46.4997,-91.5114,146.5179,1.3731,6.0000
45.7328,-67.8512,92.2714,1.9968,11.0000
48.6319,-119.0120,79.2668,0.3427,2.0000
39.3750,-78.7097,84.4997,0.5557,5.0000
45.2832,-69.2541,132.6461,1.0941,5.0000
36.3469,-81.8165,148.0417,1.7832,10.0000
27.4575,-80.7589,117.3116,0.9000,4.0000
41.3374,-78.5481,92.0571,1.2627,5.0000
46.2662,-115.2431,33.2914,0.5047,2.0000
45.3766,-69.6689,130.0333,1.1866,6.0000
48.3071,-118.7945,12.2997,0.0000,1.0000
33.4667,-88.9304,178.3217,0.4118,5.0000
47.6713,-113.4404,54.9725,0.1620,2.0000
47.2068,-93.9851,69.8238,0.8194,5.0000
44.4391,-83.6308,120.6940,0.8581,3.0000
44.1010,-118.9266,30.2115,0.0000,1.0000
37.2117,-78.1903,114.0057,2.3198,15.0000
36.9112,-92.3569,65.8818,1.4044,7.0000
36.4006,-80.8717,4.4356,0.6357,2.0000
34.8686,-83.6501,127.2292,1.5926,7.0000
31.2641,-102.4742,1.0664,0.0000,1.0000
39.0895,-121.3048,66.9679,0.0000,1.0000
39.0038,-92.7842,17.4654,1.0808,4.0000
34.2875,-81.8917,165.6172,0.0409,3.0000
31.6398,-83.9018,11.1799,0.6104,2.0000
37.6698,-78.5551,53.8665,0.0000,1.0000
45.8807,-121.3600,114.9414,1.0422,4.0000
35.6750,-93.6949,67.3077,1.6323,8.0000
34.1586,-83.5397,104.1342,1.6037,8.0000
38.6640,-83.0874,107.1193,1.7169,8.0000
45.9647,-84.7403,319.5458,0.3329,3.0000
46.2188,-84.3263,121.8842,0.7504,4.0000
36.9848,-85.0358,181.6885,1.9144,9.0000
34.0156,-109.1074,107.5673,0.0572,2.0000
38.5836,-111.4547,128.1604,0.4159,3.0000
48.2915,-93.1095,2.2937,0.4687,2.0000
36.5449,-110.2634,124.3254,0.5816,2.0000
31.3741,-89.9085,65.7131,1.5148,8.0000
34.0703,-100.5295,2.2611,0.0000,1.0000
34.4540,-95.7047,150.6406,0.5513,4.0000
37.1647,-90.9120,85.2192,1.3953,6.0000
43.6204,-90.8241,8.6579,0.5298,2.0000
46.3973,-84.9355,113.5097,1.2423,6.0000
33.7828,-89.5208,108.7352,0.0385,2.0000
48.7830,-116.6834,165.3778,0.6197,2.0000
31.7788,-86.2800,76.7606,1.4195,7.0000
32.0615,-89.2533,78.5966,1.7092,8.0000
40.7131,-80.5010,30.1665,0.9443,5.0000
47.8662,-120.2102,68.8447,0.6520,2.0000
39.2383,-86.5389,25.9864,1.2377,5.0000
37.5537,-89.3755,97.5924,1.9582,11.0000
47.7794,-95.5013,81.3737,1.3690,5.0000
47.7307,-91.5878,55.2299,1.0689,4.0000
30.7962,-95.5538,70.3635,1.3421,6.0000
43.8999,-119.3876,115.6351,0.9933,3.0000
32.6631,-84.5095,141.1647,0.0270,2.0000
45.3419,-70.5491,106.0540,1.1484,5.0000
37.9880,-120.7575,48.9661,0.0000,1.0000
38.7528,-82.6926,89.2628,1.9078,10.0000
48.4342,-92.8084,111.0655,1.0577,5.0000
42.4777,-90.5496,74.5481,0.0000,1.0000
44.5574,-71.3363,149.1445,0.9580,6.0000
44.6135,-110.3643,234.1039,0.3610,2.0000
46.6539,-121.5633,83.3371,0.0000,1.0000
34.5944,-92.4806,44.2193,0.4258,4.0000
40.7290,-77.9558,46.4598,0.8438,4.0000
37.1824,-121.2627,15.3268,0.0000,1.0000
31.7699,-87.0835,115.9504,0.7746,5.0000
47.3368,-92.0023,32.3039,1.1036,4.0000
41.3194,-74.7031,100.9838,1.6362,8.0000
30.5403,-97.9139,40.7796,0.6113,2.0000
47.0589,-68.9486,66.4337,0.7027,4.0000
33.1548,-82.9356,58.6585,1.7287,8.0000
46.4175,-93.8876,49.3784,1.8857,7.0000
31.3733,-95.3039,50.8125,1.0660,5.0000
44.6141,-123.5871,192.6549,0.4843,2.0000
34.3030,-117.2740,23.8686,0.0000,1.0000
41.5935,-79.1054,7.8806,0.3917,2.0000
40.6991,-95.0036,125.0803,1.2420,6.0000
35.5412,-81.2019,27.4944,1.5221,6.0000
35.7195,-84.4965,63.9328,1.6863,9.0000
47.7225,-120.6561,154.2598,1.2612,5.0000
44.0520,-122.5224,154.3962,0.7092,3.0000
29.4487,-81.8751,75.3150,0.0000,1.0000
35.2182,-107.5799,123.1035,0.4139,3.0000
33.9171,-91.1467,240.4332,1.3973,7.0000
34.1788,-108.4456,33.3412,0.9296,4.0000
33.4413,-95.0401,39.2003,0.6809,2.0000
37.4109,-91.2616,119.8331,1.6051,8.0000
47.7115,-92.2485,60.9033,1.5726,6.0000
45.8357,-89.8688,114.8314,1.5478,8.0000
38.3164,-117.2192,18.2329,0.0000,1.0000
44.6877,-84.3828,117.6383,0.9949,5.0000
34.3831,-82.5383,175.2396,2.5434,19.0000
34.6137,-81.3053,74.7236,0.9888,7.0000
41.6243,-78.5535,146.1321,0.9242,5.0000
45.1767,-113.4301,108.0730,0.0507,2.0000
31.9197,-83.7214,19.8302,0.6169,2.0000
36.1701,-85.8500,52.7443,1.6184,6.0000
45.7147,-69.9945,17.4788,0.5078,2.0000
31.7477,-83.5252,3.6541,0.0000,1.0000
41.4816,-77.8326,36.7319,0.0000,1.0000
30.0488,-84.4607,41.3644,0.4907,4.0000
28.7157,-96.9627,20.6328,0.0000,1.0000
45.4608,-88.0253,51.6880,0.9811,3.0000
46.8772,-87.8551,118.5431,0.0441,2.0000
47.0126,-95.4839,99.7845,1.0956,8.0000
34.3378,-84.1172,2.2070,0.0000,1.0000
37.4749,-114.7384,120.5627,0.6926,2.0000
36.7981,-76.5348,17.2744,0.9711,3.0000
33.2129,-110.6276,8.9743,0.0000,1.0000
34.3065,-78.4132,81.4224,0.6092,2.0000
33.9891,-92.3059,127.4238,1.4157,7.0000
46.8394,-92.4359,71.6625,0.6969,3.0000
28.5787,-97.7079,15.8876,0.2869,2.0000
32.6619,-89.2008,83.1626,1.3569,8.0000
47.7403,-121.2436,228.0156,0.1455,2.0000
38.1309,-90.2915,76.2959,1.8266,9.0000
46.4412,-93.4081,15.2677,0.0000,1.0000
33.7181,-94.9218,12.6662,1.0896,3.0000
46.2128,-93.8399,96.8611,1.4611,6.0000
40.9519,-107.0834,159.1525,0.4053,3.0000
36.8929,-84.3714,191.1498,1.9163,9.0000
37.3012,-77.7852,254.1848,0.8717,12.0000
44.7734,-69.0490,148.3280,1.3623,6.0000
43.9397,-123.3748,112.1266,0.0000,1.0000
30.0185,-81.4359,84.7962,0.0000,1.0000
33.1666,-81.6637,133.0964,1.6044,7.0000
46.5723,-69.6529,9.7351,1.0003,4.0000
30.6305,-95.3423,62.1062,0.5637,5.0000
47.0568,-92.7821,38.1753,1.3143,4.0000
45.1905,-90.3434,51.6344,0.9295,4.0000
43.6444,-121.1323,121.5903,0.5965,2.0000
48.5968,-120.1732,75.6399,0.3339,2.0000
47.9196,-124.4766,96.3167,1.1885,4.0000
33.9824,-78.2825,39.0318,1.6424,10.0000
45.7936,-69.9099,44.3540,1.1746,5.0000
34.5115,-92.8926,27.9786,1.2650,5.0000
46.3696,-121.7580,272.3845,0.7237,3.0000
38.3816,-89.2972,45.8592,1.3054,7.0000
45.4301,-118.2116,85.9788,1.1523,5.0000
46.0717,-90.7381,90.2110,1.0299,6.0000
36.9179,-98.9062,10.6423,0.0000,1.0000
44.7859,-70.5261,102.5640,0.7948,3.0000
40.6088,-105.7715,117.4169,0.8731,3.0000
39.6703,-78.6517,110.9462,1.9259,10.0000
30.5745,-94.3133,89.2078,0.9450,3.0000
37.4100,-79.3376,152.7386,1.1909,9.0000
47.0711,-121.0245,238.0260,0.7521,5.0000
32.1085,-82.8963,121.7484,1.4786,8.0000
45.0555,-84.6344,157.7515,0.7951,4.0000
42.9441,-124.1961,412.9087,0.7033,5.0000
41.2494,-70.0719,24.2208,0.5097,2.0000
39.1287,-84.3950,40.7005,0.1246,2.0000
37.6066,-78.2571,161.4126,2.2202,18.0000
39.9237,-85.6339,67.1917,1.6374,7.0000
48.6394,-94.5309,100.3042,0.0490,2.0000
36.2804,-91.1525,126.4027,1.8809,13.0000
34.6568,-81.9953,70.1998,0.0000,1.0000
38.0176,-86.9105,16.0961,1.3807,5.0000
31.4624,-90.5613,95.0977,0.0000,1.0000
38.3568,-90.7907,90.3555,0.4479,3.0000
46.4919,-69.8255,17.1814,0.6424,2.0000
37.5818,-111.9067,176.2174,0.5794,2.0000
43.8655,-73.2904,9.2339,0.0000,1.0000
30.8162,-82.8718,52.7382,0.2102,2.0000
33.6931,-79.9440,57.4790,0.8775,4.0000
39.7613,-121.1499,256.6262,0.9276,4.0000
48.9322,-96.7810,60.3595,0.5326,2.0000
33.9338,-78.4851,20.1411,1.5739,5.0000
33.3536,-81.3549,109.0953,1.5403,6.0000
42.0064,-96.1980,29.3665,0.0000,1.0000
42.0666,-124.2577,170.9405,0.7698,3.0000
37.8582,-79.0856,110.7697,1.5980,7.0000
38.3365,-82.0969,37.9830,1.0001,3.0000
45.5989,-92.7733,34.4530,1.0603,4.0000
39.0482,-91.6500,62.6270,1.7803,8.0000
36.9151,-83.8153,60.2405,1.5795,8.0000
40.3462,-114.8942,129.1397,0.6635,2.0000
44.8378,-84.8613,51.3147,1.2494,5.0000
36.0356,-107.1687,3.5501,0.0000,1.0000
33.4631,-85.1760,68.1196,0.9643,6.0000
41.7072,-79.5805,79.1634,0.8495,5.0000
34.4622,-93.7815,134.1826,1.6812,11.0000
37.5147,-119.7375,255.0382,1.0595,5.0000
34.2277,-100.7065,1.1425,0.0000,1.0000
40.7885,-111.3578,19.0203,0.6152,2.0000
37.6041,-88.4296,124.5139,1.5318,7.0000
32.7798,-84.4447,58.0442,0.9670,6.0000
28.2900,-82.5209,47.9687,0.3291,2.0000
44.9820,-84.8258,17.4178,0.5507,3.0000
34.3207,-92.9212,101.7273,1.6278,10.0000
44.5354,-88.5454,59.3963,1.2669,6.0000
47.3098,-91.5374,124.5399,1.9612,9.0000
45.1758,-91.6693,8.5164,0.6877,2.0000
34.7302,-83.0568,171.1925,1.5824,10.0000
39.2278,-115.5168,131.4377,0.2091,2.0000
33.2013,-109.3897,124.9698,1.3632,6.0000
36.1653,-85.6297,54.9952,1.9539,10.0000
35.3294,-83.0845,75.2476,1.5143,5.0000
39.9834,-77.2047,3.3098,0.6928,2.0000
34.8950,-94.8145,146.6342,0.7452,4.0000
36.2009,-80.5733,38.2762,1.8246,8.0000
48.6463,-95.5078,61.2399,1.5932,6.0000
45.7299,-88.5581,141.1985,0.9654,3.0000
38.0520,-91.3462,76.2883,1.5697,8.0000
47.0019,-111.1972,170.8184,0.0000,1.0000
46.2977,-90.0243,153.1741,1.6815,7.0000
30.6038,-82.4683,45.9581,0.5806,2.0000
30.5997,-83.1963,96.3771,1.0668,6.0000
31.4211,-88.7413,87.0335,0.8324,6.0000
47.0704,-115.2800,15.6457,0.9632,3.0000
35.9752,-82.3431,130.3001,1.9025,9.0000
44.7080,-74.9818,173.7144,1.8113,11.0000
36.9231,-86.7984,76.3676,1.5881,12.0000
38.1502,-107.2228,47.7071,0.0000,1.0000
39.2998,-122.9932,134.6631,1.5002,5.0000
46.8615,-123.5842,111.2395,0.6094,2.0000
47.0442,-92.3144,67.7246,1.6407,6.0000
43.7539,-91.5007,89.5976,1.8939,9.0000
34.7393,-112.5884,52.8079,0.6898,2.0000
34.4245,-112.4199,230.4625,0.2755,3.0000
39.3596,-120.8913,122.6683,1.4825,6.0000
33.9010,-82.5283,102.9740,1.8370,12.0000
47.6117,-94.6958,115.6910,1.7502,8.0000
42.5010,-110.8924,94.5724,0.6248,3.0000
43.6553,-119.5709,124.7796,0.0000,1.0000
34.2958,-80.4530,21.2648,0.0000,1.0000
46.6183,-85.6373,118.8954,0.9001,4.0000
35.2811,-81.7631,164.6517,2.0997,14.0000
48.0738,-94.4839,198.5961,1.0597,4.0000
43.4018,-121.2080,54.8327,0.0000,1.0000
29.6759,-82.3580,31.1574,1.1958,4.0000
44.7765,-69.6799,113.5060,1.0532,8.0000
36.1811,-98.7253,18.9356,0.6816,2.0000
34.8453,-90.7890,107.7179,1.5393,8.0000
27.1847,-98.2138,3.0249,0.0000,1.0000
36.6827,-83.5832,71.9525,1.3506,5.0000
36.0011,-92.3481,85.9252,1.6635,8.0000
38.5028,-92.9050,72.7847,1.5944,8.0000
44.9992,-88.5507,29.7401,0.2837,3.0000
40.7430,-106.9831,101.0639,1.1845,4.0000
48.1024,-91.9734,34.8802,1.2575,4.0000
41.0084,-120.1090,27.1855,0.0000,1.0000
46.7276,-91.0535,137.9025,1.2718,6.0000
48.9304,-118.8096,23.9781,0.4243,2.0000
37.0660,-81.5852,132.6942,1.5096,5.0000
33.6217,-89.5671,137.7744,1.7543,13.0000
38.3155,-78.1371,203.1534,0.6776,4.0000
47.1642,-92.4690,210.2031,1.4186,5.0000
37.8055,-78.9298,126.5947,1.4409,7.0000
38.1767,-107.3682,180.1354,0.2589,2.0000
35.6442,-88.1496,19.7450,1.7203,6.0000
44.5333,-84.9935,61.4834,1.3005,5.0000
48.6756,-120.2115,96.5793,0.4150,4.0000
45.7401,-116.9079,7.5787,0.4152,2.0000
42.3237,-75.5783,37.7106,0.0000,1.0000
41.4983,-113.7264,104.0441,0.2662,2.0000
36.2164,-117.0721,52.7714,0.0000,1.0000
38.6911,-82.6857,129.9724,1.7812,10.0000
35.4768,-88.6279,70.3134,1.2544,7.0000
39.5261,-76.9615,40.3394,1.5596,7.0000
37.6041,-88.4296,117.7707,1.5017,7.0000
47.9637,-124.1030,538.9785,0.9771,4.0000
29.7106,-82.0299,28.4954,0.0000,1.0000
37.8643,-82.2513,154.9852,2.0371,12.0000
40.6954,-111.0590,84.8575,0.6558,2.0000
33.3137,-93.3826,60.6428,1.9105,9.0000
31.5451,-84.9472,117.1561,2.0616,11.0000
38.7835,-80.9105,130.2994,2.3192,14.0000
32.3186,-94.2254,27.6418,0.0000,1.0000
33.3659,-81.8855,143.7241,1.6766,9.0000
30.4691,-81.5211,62.5851,0.6461,2.0000
33.6309,-94.2945,1.5989,0.6186,2.0000
38.3326,-75.8251,158.2370,1.3542,8.0000
35.4952,-77.1018,102.9372,1.8232,10.0000
32.2751,-91.2422,100.2179,1.0848,7.0000
40.8585,-72.7312,97.8607,0.0484,2.0000
36.9813,-82.1431,97.6263,2.0128,12.0000
39.6006,-80.8734,107.0405,1.9771,11.0000
44.6942,-85.1313,122.0367,0.0000,1.0000
36.1001,-78.2745,22.9632,0.0000,1.0000
34.1836,-83.9011,225.4361,1.3669,8.0000
41.7440,-73.2299,105.0730,1.5121,8.0000
45.9256,-68.5300,202.8132,1.9264,9.0000
46.4515,-122.0026,128.7496,0.0000,1.0000
32.3926,-83.2317,9.7256,1.2163,4.0000
45.3994,-67.9487,86.5538,1.3335,5.0000
45.4683,-121.7313,4.9145,0.0000,1.0000
45.6523,-89.1743,132.6525,1.6262,8.0000
30.6263,-83.1473,39.0411,0.4585,3.0000
35.4137,-91.9473,115.9121,1.6065,8.0000
40.5765,-75.2850,130.2807,1.7716,9.0000
36.9763,-94.9667,62.3431,1.2148,4.0000
33.5458,-83.2180,19.7441,1.6759,6.0000
34.1709,-93.6467,94.7729,1.9724,9.0000
46.3700,-90.5440,86.8339,1.6259,6.0000
33.7462,-85.7587,137.9083,1.7628,11.0000
38.6325,-79.0185,103.4239,1.8965,10.0000
33.2600,-90.4570,120.3469,2.1221,11.0000
48.1763,-91.7850,35.5218,1.3178,4.0000
35.2454,-83.7803,116.7579,1.4407,8.0000
46.2977,-88.1533,55.0045,0.8215,4.0000
41.8573,-85.9566,35.7510,1.0396,4.0000
37.7599,-120.0879,17.9590,0.5074,2.0000
42.5037,-122.0938,199.4695,0.5056,3.0000
30.9252,-100.9871,10.2947,0.6560,2.0000
37.3679,-90.8631,67.8221,1.0091,5.0000
33.6200,-109.6081,140.2143,1.5874,7.0000
44.1527,-72.2428,204.1857,1.2536,9.0000
32.7176,-109.9910,125.4962,1.0787,3.0000
45.9083,-69.9588,114.7390,0.9140,6.0000
46.6068,-95.2811,30.1254,0.0000,1.0000
42.9555,-121.3881,134.5752,0.9871,4.0000
31.4576,-88.8039,69.7871,0.0360,2.0000
43.5582,-121.8456,126.9469,1.0968,3.0000
48.2742,-115.8153,125.1806,1.0583,7.0000
46.8696,-93.5245,5.7190,0.0000,1.0000
48.0558,-91.1306,79.4134,1.6045,9.0000
43.5892,-122.3459,196.9368,0.5941,3.0000
48.0133,-120.4989,43.0309,0.1950,2.0000
46.7507,-89.7556,158.0704,1.2273,7.0000
44.0109,-84.6527,30.4228,1.0260,4.0000
38.4149,-82.8039,34.0642,1.6797,6.0000
39.6490,-80.3481,24.4589,1.5461,6.0000
44.5101,-90.2602,93.4277,1.0757,4.0000
46.2133,-68.9555,58.2620,0.9334,3.0000
30.2661,-91.3609,141.5642,1.2734,7.0000
34.4363,-91.5646,43.5237,1.2118,4.0000
33.8400,-88.9901,80.9761,1.2589,5.0000
38.0607,-80.1008,116.3664,2.0396,9.0000
37.8857,-106.8207,2.8141,0.0000,1.0000
32.0726,-95.8961,59.8708,1.1958,6.0000
43.0207,-124.0005,200.3598,1.1763,5.0000
46.5096,-68.3088,197.5400,1.0451,6.0000
48.2971,-121.5224,24.0171,0.0000,1.0000
44.2100,-111.5012,124.5169,0.2540,3.0000
34.3942,-79.5190,4.8859,0.5785,2.0000
40.1834,-81.2724,78.0126,1.7907,9.0000
37.1441,-92.3115,89.7724,1.3709,8.0000
46.9696,-88.4505,128.7644,1.3940,6.0000
47.5976,-123.9447,70.8619,0.5534,2.0000
36.5577,-91.8640,65.2936,1.5104,6.0000
37.3065,-82.2893,48.0002,1.1182,4.0000
43.3740,-91.2272,103.6578,1.7587,8.0000
31.5040,-90.9222,167.7261,0.2649,3.0000
41.2030,-79.3896,64.0195,0.4206,3.0000
31.6074,-82.5754,2.3714,0.0000,1.0000
45.4068,-123.3079,71.7495,0.6286,2.0000
46.0967,-69.3849,220.3455,1.0802,6.0000
44.6650,-90.8279,23.9318,1.3016,4.0000
43.5027,-110.6148,170.1143,1.3488,5.0000
29.9529,-84.8720,40.2838,0.5513,2.0000
44.4587,-71.8037,50.7708,1.7985,9.0000
32.1085,-82.8963,128.3914,1.4997,9.0000
34.0583,-92.9655,38.5801,0.0000,1.0000
30.2595,-100.6767,18.9175,0.5260,2.0000
35.5198,-118.7005,16.1237,0.0000,1.0000
35.0197,-95.1322,100.5303,1.1185,5.0000
34.9201,-80.6417,8.4058,0.9500,3.0000
35.9187,-88.4562,114.6500,1.8763,10.0000
32.6867,-95.4745,29.6208,1.5409,7.0000
43.0279,-89.9212,90.4176,1.6659,7.0000
41.8499,-73.1094,93.2736,0.9297,5.0000
34.8204,-83.5261,101.3533,2.0847,12.0000
38.9418,-78.2913,114.3465,1.4215,6.0000
44.2081,-118.3757,120.5181,0.5277,3.0000
45.0133,-88.7658,39.2389,1.4552,7.0000
30.5967,-83.9142,67.1095,1.5201,6.0000
44.1561,-103.8804,24.4950,0.0000,1.0000
44.0008,-84.5069,70.9575,0.4031,4.0000
46.3868,-69.7404,197.7325,1.5996,8.0000
37.1360,-83.6583,71.9146,1.6259,7.0000
42.8727,-122.7306,214.3400,0.8554,4.0000
34.6278,-90.5006,152.4122,1.6796,8.0000
37.7235,-111.9021,243.2802,0.7919,6.0000
32.9064,-86.2324,82.5963,0.3189,4.0000
38.8515,-111.7481,60.1103,0.1662,2.0000
31.4627,-84.0173,0.6910,0.0000,1.0000
48.8970,-121.9090,242.4671,1.3075,6.0000
47.0103,-92.4085,60.3634,0.6121,3.0000
31.2240,-102.0962,3.2087,0.0000,1.0000
44.4368,-84.5198,15.3419,0.0000,1.0000
32.3681,-93.4480,40.5507,1.2867,6.0000
41.8338,-70.9973,73.7366,1.0874,6.0000
40.3142,-79.0990,72.9609,1.4312,7.0000
47.7601,-95.1351,131.9260,1.8631,11.0000
36.8567,-80.7662,122.2520,1.6825,6.0000
37.9072,-119.9023,56.2719,1.2402,5.0000
32.0805,-93.3717,121.4634,0.9499,8.0000
39.6006,-80.8734,98.3731,1.9832,11.0000
37.3941,-79.0138,48.9206,1.5275,7.0000
28.5540,-81.8458,25.6133,0.3506,2.0000
28.8136,-99.5330,20.0304,0.2079,2.0000
39.4221,-82.0662,127.1223,1.3699,8.0000
47.3299,-94.8671,88.8605,0.0000,1.0000
45.1110,-89.2736,96.3462,0.8716,6.0000
42.6949,-85.0749,91.6039,1.2340,6.0000
40.9542,-85.6501,101.7768,1.8191,9.0000
35.2522,-85.2786,159.0582,1.9083,10.0000
46.6934,-85.4281,1.9503,0.0000,1.0000
46.8215,-93.6444,7.2252,0.0000,1.0000
37.0751,-85.0672,13.7493,1.0129,4.0000
35.6912,-85.0514,133.7936,1.1341,7.0000
34.2964,-79.8262,147.3682,1.6761,8.0000
46.4932,-94.8337,108.4409,0.3038,2.0000
47.7923,-122.7810,104.2093,1.0822,3.0000
46.6738,-88.8833,93.3887,1.6229,8.0000
46.6684,-87.8449,4.0886,0.6298,2.0000
42.0267,-80.2146,23.1034,0.9339,3.0000
43.5747,-123.8345,21.8426,0.6700,2.0000
30.9380,-95.5578,63.5545,1.9542,10.0000
30.0155,-83.4660,3.2402,0.0000,1.0000
45.0113,-117.1331,88.8176,1.2475,4.0000
40.7471,-91.9183,68.0333,1.7206,7.0000
46.1483,-67.9064,230.6561,0.7266,8.0000
46.9889,-68.1338,123.6458,0.3153,3.0000
36.2383,-79.0333,107.8095,1.0129,4.0000
47.1243,-123.9416,110.9494,0.0000,1.0000
44.3451,-70.8897,158.4395,1.0464,8.0000
46.6336,-121.4296,54.3396,1.0595,4.0000
29.8616,-100.7924,22.9819,0.0000,1.0000
42.2972,-76.1645,127.5715,0.9201,4.0000
32.3484,-89.4530,157.9687,0.2626,5.0000
34.1280,-89.3115,104.5302,1.3775,8.0000
42.7483,-91.2825,10.8806,0.7758,3.0000
40.9559,-91.0740,49.1445,1.6258,7.0000
34.7572,-89.3235,108.5514,1.5810,11.0000
46.5538,-69.0193,87.4955,0.7136,4.0000
34.2810,-86.7671,117.2071,1.7219,9.0000
33.9639,-107.1684,50.1142,1.1274,4.0000
42.3034,-124.1977,313.9222,0.7862,3.0000
38.9716,-77.6353,148.3956,1.0674,8.0000
46.9394,-92.8817,37.4773,1.5275,6.0000
34.6880,-80.5976,80.0468,2.3676,16.0000
31.4130,-90.6679,64.2133,0.7136,3.0000
31.2476,-83.3580,53.9839,1.7260,7.0000
30.5736,-90.2948,248.4227,0.6762,3.0000
31.9663,-94.7910,110.9656,0.4174,3.0000
38.2863,-106.8372,221.0057,1.0718,4.0000
39.1721,-87.2588,156.9480,1.9213,10.0000
